HS92,HS96,HS02,HS07,HS12,HS17,BEC4,SITC1,SITC2,SITC3,SITC4,,,,,
030410,030410,030410,030419,030432,030432,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030432,030432,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030433,030433,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030433,030433,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030439,030439,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030439,030439,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030441,030441,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030441,030441,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030442,030442,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030442,030442,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030459,030451,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030459,030451,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030459,030456,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030459,030456,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030459,030457,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030459,030457,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030459,030459,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030459,030459,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030443,030443,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030443,030443,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030444,030444,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030444,030444,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030449,030439,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030449,030439,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030449,030447,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030449,030447,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030449,030448,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030449,030448,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030449,030449,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030449,030449,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030451,030451,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030451,030451,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030452,030452,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030452,030452,122,0311,0343,03451,03451,,,,,
030410,030410,030410,030419,030453,030453,122,0311,0341,03451,03451,,,,,
030410,030410,030410,030419,030453,030453,122,0311,0343,03451,03451,,,,,
030420,030420,030420,030421,030484,030484,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030422,030485,030485,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030461,030461,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030462,030462,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030463,030463,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030469,030469,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030471,030471,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030472,030472,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030483,030483,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030486,030486,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030487,030487,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030489,030469,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030489,030488,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030489,030489,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030473,030473,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030474,030474,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030475,030475,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030479,030479,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030481,030481,122,0311,0344,0344,0344,,,,,
030420,030420,030420,030429,030482,030482,122,0311,0344,0344,0344,,,,,
030490,030490,030490,030491,030491,030491,122,0311,0342,03455,03455,,,,,
030490,030490,030490,030492,030492,030492,122,0311,0342,03455,03455,,,,,
030490,030490,030490,030499,030493,030493,122,0311,0342,03455,03455,,,,,
030490,030490,030490,030499,030494,030494,122,0311,0342,03455,03455,,,,,
030490,030490,030490,030499,030495,030495,122,0311,0342,03455,03455,,,,,
030490,030490,030490,030499,030499,030493,122,0311,0342,03455,03455,,,,,
030490,030490,030490,030499,030499,030496,122,0311,0342,03455,03455,,,,,
030490,030490,030490,030499,030499,030497,122,0311,0342,03455,03455,,,,,
030490,030490,030490,030499,030499,030499,122,0311,0342,03455,03455,,,,,
030510,030510,030510,030510,030510,030510,121,0312,03501,0355,0355,,,,,
030520,030520,030520,030520,030520,030520,122,0312,03502,0354,0354,,,,,
030520,030520,030520,030520,030520,030520,122,0312,03503,0354,0354,,,,,
030520,030520,030520,030520,030520,030520,122,0312,03504,0354,0354,,,,,
030530,030530,030530,030530,030531,030531,122,0312,03503,03512,03512,,,,,
030530,030530,030530,030530,030532,030532,122,0312,03503,03512,03512,,,,,
030530,030530,030530,030530,030539,030531,122,0312,03503,03512,03512,,,,,
030530,030530,030530,030530,030539,030539,122,0312,03503,03512,03512,,,,,
030541,030541,030541,030541,030541,030541,122,0312,03504,0353,0353,,,,,
030541,030541,030541,030541,030572,030572,122,0312,03504,0353,0353,,,,,
030541,030541,030541,030541,030579,030579,122,0312,03504,0353,0353,,,,,
030542,030542,030542,030542,030542,030542,122,0312,03504,0353,0353,,,,,
030542,030542,030542,030542,030572,030572,122,0312,03504,0353,0353,,,,,
030542,030542,030542,030542,030579,030579,122,0312,03504,0353,0353,,,,,
030549,030549,030549,030549,030543,030543,122,0312,03504,0353,0353,,,,,
030549,030549,030549,030549,030544,030544,122,0312,03504,0353,0353,,,,,
030549,030549,030549,030549,030549,030544,122,0312,03504,0353,0353,,,,,
030549,030549,030549,030549,030549,030549,122,0312,03504,0353,0353,,,,,
030549,030549,030549,030549,030571,030571,122,0312,03504,0353,0353,,,,,
030549,030549,030549,030549,030572,030572,122,0312,03504,0353,0353,,,,,
030549,030549,030549,030549,030579,030579,122,0312,03504,0353,0353,,,,,
030551,030551,030551,030551,030551,030551,112,0312,03502,03511,03511,,,,,
030551,030551,030551,030551,030572,030572,112,0312,03502,03511,03511,,,,,
030551,030551,030551,030551,030579,030579,112,0312,03502,03511,03511,,,,,
030559,030559,030559,030559,030559,030552,112,0312,03503,03513,03513,,,,,
030559,030559,030559,030559,030559,030553,112,0312,03503,03513,03513,,,,,
030559,030559,030559,030559,030559,030554,112,0312,03503,03513,03513,,,,,
030559,030559,030559,030559,030559,030559,112,0312,03503,03513,03513,,,,,
030559,030559,030559,030559,030571,030571,112,0312,03503,03513,03513,,,,,
030559,030559,030559,030559,030572,030572,112,0312,03503,03513,03513,,,,,
030559,030559,030559,030559,030579,030579,112,0312,03503,03513,03513,,,,,
030561,030561,030561,030561,030561,030561,112,0312,03503,03529,03529,,,,,
030561,030561,030561,030561,030572,030572,112,0312,03503,03529,03529,,,,,
030561,030561,030561,030561,030579,030579,112,0312,03503,03529,03529,,,,,
030562,030562,030562,030562,030562,030562,112,0312,03503,03521,03521,,,,,
030562,030562,030562,030562,030572,030572,112,0312,03503,03521,03521,,,,,
030562,030562,030562,030562,030579,030579,112,0312,03503,03521,03521,,,,,
030563,030563,030563,030563,030563,030563,112,0312,03503,03522,03522,,,,,
030563,030563,030563,030563,030572,030572,112,0312,03503,03522,03522,,,,,
030563,030563,030563,030563,030579,030579,112,0312,03503,03522,03522,,,,,
030569,030569,030569,030569,030564,030564,112,0312,03503,03529,03529,,,,,
030569,030569,030569,030569,030569,030564,112,0312,03503,03529,03529,,,,,
030569,030569,030569,030569,030569,030569,112,0312,03503,03529,03529,,,,,
030569,030569,030569,030569,030571,030571,112,0312,03503,03529,03529,,,,,
030569,030569,030569,030569,030572,030572,112,0312,03503,03529,03529,,,,,
030569,030569,030569,030569,030579,030579,112,0312,03503,03529,03529,,,,,
030611,030611,030611,030611,030611,030611,112,0313,0360,03619,03619,,,,,
030612,030612,030612,030612,030612,030612,112,0313,0360,03619,03619,,,,,
030613,030613,030613,030613,030616,030616,112,0313,0360,03611,03611,,,,,
030613,030613,030613,030613,030617,030617,112,0313,0360,03611,03611,,,,,
030614,030614,030614,030614,030614,030614,112,0313,0360,03619,03619,,,,,
030619,030619,030619,030619,030615,030615,112,0313,0360,03619,03619,,,,,
030619,030619,030619,030619,030619,030619,112,0313,0360,03619,03619,,,,,
030621,030621,030621,030621,030621,030631,112,0313,0360,0362,0362,,,,,
030621,030621,030621,030621,030621,030631,112,03202,0372,0362,0362,,,,,
030621,030621,030621,030621,030621,030691,112,0313,0360,0362,0362,,,,,
030621,030621,030621,030621,030621,030691,112,03202,0372,0362,0362,,,,,
030622,030622,030622,030622,030622,030632,112,0313,0360,0362,0362,,,,,
030622,030622,030622,030622,030622,030632,112,03202,0372,0362,0362,,,,,
030622,030622,030622,030622,030622,030692,112,0313,0360,0362,0362,,,,,
030622,030622,030622,030622,030622,030692,112,03202,0372,0362,0362,,,,,
030623,030623,030623,030623,030626,030635,112,0313,0360,0362,0362,,,,,
030623,030623,030623,030623,030626,030635,112,03202,0372,0362,0362,,,,,
030623,030623,030623,030623,030626,030695,112,0313,0360,0362,0362,,,,,
030623,030623,030623,030623,030626,030695,112,03202,0372,0362,0362,,,,,
030623,030623,030623,030623,030627,030636,112,0313,0360,0362,0362,,,,,
030623,030623,030623,030623,030627,030636,112,03202,0372,0362,0362,,,,,
030623,030623,030623,030623,030627,030695,112,0313,0360,0362,0362,,,,,
030623,030623,030623,030623,030627,030695,112,03202,0372,0362,0362,,,,,
030624,030624,030624,030624,030624,030633,112,0313,0360,0362,0362,,,,,
030624,030624,030624,030624,030624,030633,112,03202,0372,0362,0362,,,,,
030624,030624,030624,030624,030624,030693,112,0313,0360,0362,0362,,,,,
030624,030624,030624,030624,030624,030693,112,03202,0372,0362,0362,,,,,
030629,030629,030629,030629,030625,030634,122,0313,0360,0362,0362,,,,,
030629,030629,030629,030629,030625,030634,122,03202,0372,0362,0362,,,,,
030629,030629,030629,030629,030625,030694,122,0313,0360,0362,0362,,,,,
030629,030629,030629,030629,030625,030694,122,03202,0372,0362,0362,,,,,
030629,030629,030629,030629,030629,030639,122,0313,0360,0362,0362,,,,,
030629,030629,030629,030629,030629,030639,122,03202,0372,0362,0362,,,,,
030629,030629,030629,030629,030629,030699,122,0313,0360,0362,0362,,,,,
030629,030629,030629,030629,030629,030699,122,03202,0372,0362,0362,,,,,
030710,030710,030710,030710,030711,030711,112,0313,0360,03631,03631,,,,,
030710,030710,030710,030710,030719,030712,112,0313,0360,03631,03631,,,,,
030710,030710,030710,030710,030719,030719,112,0313,0360,03631,03631,,,,,
030721,030721,030721,030721,030721,030721,112,0019,0019,03635,03635,,,,,
030721,030721,030721,030721,030721,030721,112,01189,01189,03635,03635,,,,,
030721,030721,030721,030721,030721,030721,112,0313,0360,03635,03635,,,,,
030721,030721,030721,030721,030721,030721,112,9410,9410,03635,03635,,,,,
030729,030729,030729,030729,030729,030722,112,01189,01189,03639,03639,,,,,
030729,030729,030729,030729,030729,030722,112,0129,0129,03639,03639,,,,,
030729,030729,030729,030729,030729,030722,112,0313,0360,03639,03639,,,,,
030729,030729,030729,030729,030729,030729,112,01189,01189,03639,03639,,,,,
030729,030729,030729,030729,030729,030729,112,0129,0129,03639,03639,,,,,
030729,030729,030729,030729,030729,030729,112,0313,0360,03639,03639,,,,,
030731,030731,030731,030731,030731,030731,112,0019,0019,03635,03635,,,,,
030731,030731,030731,030731,030731,030731,112,01189,01189,03635,03635,,,,,
030731,030731,030731,030731,030731,030731,112,0313,0360,03635,03635,,,,,
030731,030731,030731,030731,030731,030731,112,9410,9410,03635,03635,,,,,
030739,030739,030739,030739,030739,030732,112,01189,01189,03639,03639,,,,,
030739,030739,030739,030739,030739,030732,112,0129,0129,03639,03639,,,,,
030739,030739,030739,030739,030739,030732,112,0313,0360,03639,03639,,,,,
030739,030739,030739,030739,030739,030739,112,01189,01189,03639,03639,,,,,
030739,030739,030739,030739,030739,030739,112,0129,0129,03639,03639,,,,,
030739,030739,030739,030739,030739,030739,112,0313,0360,03639,03639,,,,,
030741,030741,030741,030741,030741,030742,112,0313,0360,03633,03633,,,,,
030749,030749,030749,030749,030749,030743,112,0313,0360,03637,03637,,,,,
030749,030749,030749,030749,030749,030749,112,0313,0360,03637,03637,,,,,
030751,030751,030751,030751,030751,030751,112,0313,0360,03633,03633,,,,,
030759,030759,030759,030759,030759,030752,112,0313,0360,03637,03637,,,,,
030759,030759,030759,030759,030759,030759,112,0313,0360,03637,03637,,,,,
030760,030760,030760,030760,030760,030760,122,0311,0341,01293,01293,,,,,
030791,030791,030791,030791,030771,030771,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030771,030771,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030771,030771,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030771,030771,112,9410,9410,03635,03635,,,,,
030791,030791,030791,030791,030781,030781,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030781,030781,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030781,030781,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030781,030781,112,9410,9410,03635,03635,,,,,
030791,030791,030791,030791,030791,030742,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030791,030742,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030791,030742,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030791,030742,112,9410,9410,03635,03635,,,,,
030791,030791,030791,030791,030791,030782,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030791,030782,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030791,030782,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030791,030782,112,9410,9410,03635,03635,,,,,
030791,030791,030791,030791,030791,030791,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030791,030791,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030791,030791,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030791,030791,112,9410,9410,03635,03635,,,,,
030791,030791,030791,030791,030811,030811,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030811,030811,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030811,030811,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030811,030811,112,9410,9410,03635,03635,,,,,
030791,030791,030791,030791,030821,030821,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030821,030821,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030821,030821,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030821,030821,112,9410,9410,03635,03635,,,,,
030791,030791,030791,030791,030830,030830,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030830,030830,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030830,030830,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030830,030830,112,9410,9410,03635,03635,,,,,
030791,030791,030791,030791,030890,030890,112,0019,0019,03635,03635,,,,,
030791,030791,030791,030791,030890,030890,112,01189,01189,03635,03635,,,,,
030791,030791,030791,030791,030890,030890,112,0313,0360,03635,03635,,,,,
030791,030791,030791,030791,030890,030890,112,9410,9410,03635,03635,,,,,
030799,030799,030799,030799,030779,030772,112,01189,01189,03639,03639,,,,,
030799,030799,030799,030799,030779,030772,112,0129,0129,03639,03639,,,,,
030799,030799,030799,030799,030779,030772,112,0313,0360,03639,03639,,,,,
030799,030799,030799,030799,030779,030779,112,01189,01189,03639,03639,,,,,
030799,030799,030799,030799,030779,030779,112,0129,0129,03639,03639,,,,,
030799,030799,030799,030799,030779,030779,112,0313,0360,03639,03639,,,,,
030799,030799,030799,030799,030789,030783,112,01189,01189,03639,03639,,,,,
030799,030799,030799,030799,030789,030783,112,0129,0129,03639,03639,,,,,
030799,030799,030799,030799,030789,030783,112,0313,0360,03639,03639,,,,,
030799,030799,030799,030799,030789,030787,112,01189,01189,03639,03639,,,,,
030799,030799,030799,030799,030789,030787,112,0129,0129,03639,03639,,,,,
030799,030799,030799,030799,030789,030787,112,0313,0360,03639,03639,,,,,
030799,030799,030799,030799,030799,030743,112,01189,01189,03639,03639,,,,,
030799,030799,030799,030799,030799,030743,112,0129,0129,03639,03639,,,,,
030799,030799,030799,030799,030799,030743,112,0313,0360,03639,03639,,,,,
030799,030799,030799,030799,030799,030749,112,01189,01189,03639,03639,,,,,
030799,030799,030799,030799,030799,030749,112,0129,0129,03639,03639,,,,,
030799,030799,030799,030799,030799,030749,112,0313,0360,03639,03639,,,,,
030799,030799,030799,030799,030799,030784,112,01189,01189,03639,03639,,,,,
030799,030799,030799,030799,030799,030784,112,0129,0129,03639,03639,,,,,
